price,duration,emirate,number,character,timestamp,value_of_X,number_of_X,value_of_Y,number_of_Y,pattern,number_of_zeros,number_of_digits,isYear,isPalindrome,isMemeNumber,containsMemeNumber,isCarModel,containsSeries,isFullSeries,random
6500,1 day ago,dubai,93595,q,07:00.0,5,2,9,2,Y_XYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.002451814
399000,,dubai,114,AA,07:00.1,1,2,4,1,XX_,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.062157321
5000,2 months ago,dubai,91213,h,07:00.0,1,2,2,1,_X_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.492998182
21500,1 month ago,dubai,66670,u,07:00.0,6,3,7,1,XXX_0,1,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.274765814
1990,4 hours ago,dubai,23976,m,07:00.0,2,1,3,1,_____,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.398224339
5500,1 week ago,dubai,32993,b,07:00.0,3,2,9,2,X_YYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.243270851
17500,8 months ago,dubai,6754,t,07:00.0,4,1,5,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.835885602
3500,2 weeks ago,dubai,70781,g,07:00.0,7,2,1,1,X0X__,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.073998946
23900,1 day ago,dubai,9469,i,07:00.0,9,2,4,1,X__X,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.625916402
5500,2 weeks ago,dubai,60262,x,07:00.0,2,2,6,2,Y0XYX,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.586314726
2900,6 months ago,dubai,64996,e,07:00.0,6,2,9,2,X_YYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.47144301
4200,2 weeks ago,dubai,65955,x,07:00.0,5,3,6,1,_X_XX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.862866791
4900,6 hours ago,dubai,53050,cc,07:00.0,5,2,3,1,X_0X0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.25190404
15000,5 months ago,dubai,16091,u,07:00.0,1,2,6,1,X_0_X,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.923698232
4500,1 month ago,dubai,50130,x,07:00.0,1,1,3,1,_0__0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.451522931
2200,,dubai,97966,O,07:00.1,6,2,9,2,Y_YXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.282829699
65000,,dubai,1090,I,07:00.0,1,1,9,1,_0_0,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.659934854
6500,2 weeks ago,dubai,62552,s,07:00.0,2,2,5,2,_XYYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.18723996
7780,,dubai,77800,H,07:00.1,7,2,8,1,XX_00,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.899406521
7000,1 hour ago,dubai,66816,x,07:00.0,6,3,1,1,XX__X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.291827904
6500,10 hours ago,dubai,48282,j,07:00.0,2,2,8,2,_YXYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.457846438
4900,2 weeks ago,dubai,43393,q,07:00.0,3,3,4,1,_XX_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77960465
6000,19 hours ago,dubai,44304,w,07:00.0,4,3,3,1,XX_0X,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.444004918
23900,8 months ago,dubai,9216,b,07:00.0,1,1,2,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.275814644
18900,,dubai,23331,M,07:00.0,3,3,1,1,_XXX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.953126506
3575000,,dubai,41,U,07:00.0,1,1,4,1,__,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.840990651
4500,,dubai,74471,W,07:00.0,4,2,7,2,YXXY_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.716194552
9900,4 months ago,dubai,11433,v,07:00.0,1,2,3,2,XX_YY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.169986119
1890000,6 months ago,dubai,5555,d,07:00.0,5,4,,0,XXXX,0,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.506896293
3500,8 months ago,dubai,15177,j,07:00.0,1,2,7,2,X_XYY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.517738518
9000,4 months ago,dubai,76707,c,07:00.0,7,3,6,1,X_X0X,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.465101143
9500,1 day ago,dubai,83880,z,07:00.0,8,3,3,1,X_XX0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.357074004
16900,4 days ago,dubai,2951,o,07:00.0,1,1,2,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.027890423
3900,,dubai,46465,E,07:00.1,4,2,6,2,XYXY_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.60895854
16000,1 month ago,dubai,20077,l,07:00.0,7,2,2,1,_00XX,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.858637776
16900,,dubai,6772,K,07:00.1,7,2,2,1,_XX_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.870672712
17000,5 months ago,dubai,2653,s,07:00.0,2,1,3,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.836703697
6000,1 month ago,dubai,57595,o,07:00.0,5,3,7,1,X_X_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.469876524
11500,,dubai,11550,P,07:00.0,1,2,5,2,XXYY0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.404403801
3800,5 months ago,dubai,97199,p,07:00.0,9,3,1,1,X__XX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.432269873
149000,,dubai,99900,G,07:00.0,9,3,,0,XXX00,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.59249279
27900,,dubai,1167,B,07:00.0,1,2,6,1,XX__,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.715228358
69000,,dubai,7010,W,07:00.0,1,1,7,1,_0_0,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.649150734
12000,14 hours ago,dubai,78978,v,07:00.0,7,2,8,2,XY_XY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.800538043
900000,,dubai,151,S,07:00.0,1,2,5,1,X_X,0,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.630545049
46000,,dubai,8910,BB,07:00.0,1,1,8,1,___0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.644512671
6500,5 months ago,dubai,18815,i,07:00.0,1,2,8,2,XYYX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.430909946
8000,6 months ago,dubai,95951,q,07:00.0,5,2,9,2,YXYX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.023135024
2200,,dubai,16751,D,07:00.0,1,2,5,1,X___X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.672708497
8000,,dubai,89895,X,07:00.1,8,2,9,2,XYXY_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.628874842
3900,,dubai,54654,D,07:00.1,4,2,5,2,YX_YX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.302159259
5000,4 days ago,dubai,48738,f,07:00.0,8,2,3,1,_X__X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.544587371
22000,2 months ago,dubai,22123,n,07:00.0,2,3,1,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.226883666
19900,,dubai,5702,N,07:00.0,2,1,5,1,__0_,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.808519134
7500,1 day ago,dubai,70018,d,07:00.0,1,1,7,1,_00__,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.102212563
15900,,dubai,1570,R,07:00.1,1,1,5,1,___0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.355674686
20000,1 month ago,dubai,4581,k,07:00.0,1,1,4,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.27790339
25500,2 months ago,dubai,3341,u,07:00.0,3,2,1,1,XX__,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.260513047
16900,2 days ago,dubai,9307,l,07:00.0,3,1,7,1,__0_,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.934685717
31000,4 days ago,dubai,1565,p,07:00.0,5,2,1,1,_X_X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.413921194
175000,,dubai,90999,Y,07:00.0,9,4,,0,X0XXX,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.148684798
9500,1 day ago,dubai,50303,u,07:00.0,3,2,5,1,_0X0X,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.693780962
4900,2 weeks ago,dubai,82877,p,07:00.0,7,2,8,2,Y_YXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.294541893
5900,2 weeks ago,dubai,44340,u,07:00.0,4,3,3,1,XX_X0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.455941348
3000,4 months ago,dubai,91050,n,07:00.0,1,1,5,1,__0_0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.345513718
8000,6 months ago,dubai,32723,q,07:00.0,2,2,3,2,YX_XY,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.950783901
17000,8 hours ago,dubai,4819,p,07:00.0,1,1,4,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.260537562
14900,,dubai,1072,F,07:00.1,1,1,2,1,_0__,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.914022967
13500,,dubai,66690,G,07:00.1,6,3,9,1,XXX_0,1,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.611254063
15000,,dubai,90908,J,07:00.1,9,2,8,1,X0X0_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.334245192
58000,2 days ago,dubai,63036,a,07:00.0,3,2,6,2,YX0XY,1,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.955426909
3500,4 days ago,dubai,75450,x,07:00.1,5,2,4,1,_X_X0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.636006752
33900,,dubai,60007,O,07:00.1,6,1,7,1,_000_,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.808046624
4500,5 days ago,dubai,77578,w,07:00.1,7,3,5,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.044467342
9500,,dubai,14214,Y,07:00.0,1,2,4,2,XY_XY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.264314917
3500,3 months ago,dubai,35361,aa,07:00.0,3,2,1,1,X_X__,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.562305977
28000,2 months ago,dubai,67770,s,07:00.0,7,3,6,1,_XXX0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.907083878
23000,,dubai,1816,B,07:00.1,1,2,6,1,X_X_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.329022336
65000,,dubai,9060,Y,07:00.0,6,1,9,1,_0_0,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.270547329
8000,1 day ago,dubai,57574,d,07:00.0,5,2,7,2,XYXY_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.668646973
18900,2 days ago,dubai,6203,h,07:00.0,2,1,3,1,__0_,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.026014315
49000,,dubai,5101,O,07:00.0,1,2,5,1,_X0X,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.022084963
16000,6 months ago,dubai,2795,r,07:00.0,2,1,5,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.30123604
35000,2 weeks ago,dubai,23233,k,07:00.0,3,3,2,2,YXYXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.606942887
10000,4 months ago,dubai,13035,u,07:00.0,3,2,1,1,_X0X_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.834293215
6000,1 month ago,dubai,66360,t,07:00.0,6,3,3,1,XX_X0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.66475716
3900,21 hours ago,dubai,83822,u,07:00.0,2,2,8,2,Y_YXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.435728203
9000,,dubai,21414,H,07:00.0,1,2,4,2,_XYXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.936556396
25000,3 days ago,dubai,10710,v,07:00.0,1,2,7,1,X0_X0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.317739719
3500,,dubai,39343,S,07:00.0,3,3,4,1,X_X_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.387249454
162000,1 month ago,dubai,81111,j,07:00.0,1,4,8,1,_XXXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.025679642
16500,1 day ago,dubai,5298,h,07:00.0,2,1,5,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.694958052
18000,1 day ago,dubai,10117,m,07:00.0,1,3,7,1,X0XX_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.629680463
27900,5 days ago,dubai,8606,t,07:00.0,6,2,8,1,_X0X,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.189583558
25900,1 day ago,dubai,4336,j,07:00.0,3,2,4,1,_XX_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.276819253
18500,3 months ago,dubai,99942,d,07:00.0,9,3,2,1,XXX__,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.930462451
15900,3 weeks ago,dubai,4913,m,07:00.0,1,1,3,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.128723445
19900,,dubai,6084,J,07:00.0,4,1,6,1,_0__,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.665048857
4900,2 weeks ago,dubai,37322,p,07:00.0,2,2,3,2,Y_YXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.828996756
34000,7 months ago,dubai,2564,a,07:00.0,2,1,4,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.87217125
18000,4 days ago,dubai,8192,j,07:00.0,1,1,2,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.838025817
10000,3 months ago,dubai,28833,f,07:00.0,3,2,8,2,_YYXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.938115357
3500,11 months ago,dubai,48408,z,07:00.0,4,2,8,2,XYX0Y,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.418065929
21000,2 months ago,dubai,9052,j,07:00.0,2,1,5,1,_0__,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.550561534
22000,,dubai,9192,P,07:00.1,9,2,1,1,X_X_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.731127823
560000,,dubai,775,I,07:00.1,7,2,5,1,XX_,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.099760027
6000,4 months ago,dubai,81211,l,07:00.0,1,3,2,1,_X_XX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.876538765
21900,3 months ago,dubai,8768,l,07:00.0,8,2,6,1,X__X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.416511308
15000,5 months ago,dubai,88761,c,07:00.0,8,2,1,1,XX___,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.727572769
4000,1 week ago,dubai,85774,b,07:00.0,7,2,4,1,__XX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.556159937
8400,,dubai,51711,P,07:00.0,1,3,5,1,_X_XX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.966255614
489000,,dubai,455,R,07:00.0,5,2,4,1,_XX,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.679595383
32000,10 months ago,dubai,5778,c,07:00.0,7,2,5,1,_XX_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.318616449
50000,,dubai,63036,F,07:00.0,3,2,6,2,YX0XY,1,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6352648
14500,4 months ago,dubai,7624,f,07:00.0,2,1,4,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.03903659
3500,2 weeks ago,dubai,30282,z,07:00.0,2,2,3,1,_0X_X,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.527999399
17000,10 months ago,dubai,11143,s,07:00.0,1,3,3,1,XXX__,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.851757651
9900,,dubai,40032,M,07:00.0,2,1,3,1,_00__,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.484315679
10000,,dubai,80110,F,07:00.1,1,2,8,1,_0XX0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.013440015
560000,,dubai,775,V,07:00.1,7,2,5,1,XX_,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.287803836
9900,6 months ago,dubai,33004,j,07:00.0,3,2,4,1,XX00_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.378584427
10900,5 months ago,dubai,74740,e,07:00.0,4,2,7,2,YXYX0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.842605545
5500,2 weeks ago,dubai,67716,x,07:00.0,6,2,7,2,XYY_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.611607431
6500,1 day ago,dubai,11712,t,07:00.0,1,3,2,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.390376549
130000,,dubai,1974,W,07:00.1,1,1,4,1,____,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.635322028
35000,3 days ago,dubai,6564,p,07:00.0,6,2,4,1,X_X_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.554373934
28000,19 hours ago,dubai,10044,v,07:00.0,4,2,1,1,_00XX,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.172748252
58000,2 months ago,dubai,78056,v,07:00.0,5,1,6,1,__0__,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.23833026
3700,4 days ago,dubai,44948,v,07:00.0,4,3,8,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.599561127
8000,,dubai,89897,W,07:00.1,8,2,9,2,XYXY_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.793649715
57000,,dubai,1077,DD,07:00.0,7,2,1,1,_0XX,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.384152104
20000,3 months ago,dubai,9846,q,07:00.0,4,1,6,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.770053601
3200,9 months ago,dubai,55809,aa,07:00.0,5,2,8,1,XX_0_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.588678282
32000,,dubai,50550,U,07:00.1,5,3,,0,X0XX0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.624502645
57000,,dubai,1077,BB,07:00.0,7,2,1,1,_0XX,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.053426644
50000,4 days ago,dubai,3699,v,07:00.0,9,2,3,1,__XX,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.901491641
15500,,dubai,60400,T,07:00.0,4,1,6,1,_0_00,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.422203188
5500,1 day ago,dubai,20058,z,07:00.0,2,1,5,1,_00__,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.233411625
40000,1 week ago,dubai,9711,h,07:00.1,1,2,7,1,__XX,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2444266
20000,11 months ago,dubai,45345,d,07:00.0,4,2,5,2,XY_XY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.83860079
5500,6 months ago,dubai,34700,o,07:00.0,3,1,4,1,___00,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.190190324
5500,2 weeks ago,dubai,54151,x,07:00.0,1,2,5,2,Y_XYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.672124481
109000,,dubai,7860,K,07:00.0,6,1,7,1,___0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.908926627
89900,,dubai,9799,R,07:00.0,9,3,7,1,X_XX,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500183624
9900,,dubai,66675,N,07:00.1,6,3,5,1,XXX__,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.619356491
8000,6 months ago,dubai,78383,q,07:00.0,3,2,8,2,_YXYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.079650239
28000,10 months ago,dubai,17888,r,07:00.0,8,3,1,1,__XXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.967869388
360000,9 months ago,dubai,592,d,07:00.0,2,1,5,1,___,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.308043849
21000,4 days ago,dubai,12666,u,07:00.0,6,3,1,1,__XXX,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.969101531
18500,4 weeks ago,dubai,66694,c,07:00.0,6,3,4,1,XXX__,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.728131237
6500,2 weeks ago,dubai,93553,s,07:00.0,3,2,5,2,_XYYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.695786304
2095000,,dubai,63,P,07:00.1,3,1,6,1,__,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.29283781
21500,1 week ago,dubai,67111,p,07:00.1,1,3,6,1,__XXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04197358
295000,,dubai,708,L,07:00.1,7,1,8,1,_0_,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.127375198
3300,4 days ago,dubai,58825,l,07:00.0,5,2,8,2,XYY_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.711672025
4700,5 months ago,dubai,66156,t,07:00.0,6,3,1,1,XX__X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.703324233
229000,1 day ago,dubai,7774,b,07:00.0,7,3,4,1,XXX_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.367315186
32000,,dubai,3211,S,07:00.1,1,2,2,1,__XX,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.918475359
4000,1 week ago,dubai,38826,c,07:00.0,8,2,2,1,_XX__,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.148711313
2999,5 months ago,dubai,51775,q,07:00.0,5,2,7,2,X_YYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.328230454
8900,,dubai,83339,I,07:00.1,3,3,8,1,_XXX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.149780042
23900,,dubai,26226,AA,07:00.0,2,3,6,2,XYXXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.972460662
4900,2 weeks ago,dubai,99323,q,07:00.0,3,2,9,2,YYX_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.576605884
85000,1 day ago,dubai,1210,w,07:00.0,1,2,2,1,X_X0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.18394986
4999,,dubai,19004,T,07:00.0,1,1,4,1,__00_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.150148732
6000,2 months ago,dubai,47469,i,07:00.0,4,2,6,1,X_X__,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.105910045
6900,5 months ago,dubai,96962,v,07:00.0,6,2,9,2,YXYX_,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.942821131
15900,2 months ago,dubai,6528,s,07:00.0,2,1,5,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.234398939
500000,,dubai,992,O,07:00.1,9,2,2,1,XX_,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.169096483
2200000,,dubai,67,T,07:00.1,6,1,7,1,__,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.583733339
2900,3 months ago,dubai,64042,b,07:00.0,4,2,2,1,_X0X_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.553037485
10000,6 months ago,dubai,70663,q,07:00.0,6,2,3,1,_0XX_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.877027322
